"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"70","17214593","Stk11ip","71728","serine/threonine kinase 11 interacting protein",0.316087913840966,4.26450350885667,1.19582420995738,0.248159291517215,0.999764220248336,-4.71386545617013
"71","17214892","A530040E14Rik","621875","RIKEN cDNA A530040E14 gene",-0.870763586008972,1.79641685088615,-2.24835477272051,0.0380894714240055,0.999764220248336,-3.60844491835955
"72","17214910","Gm2427","100039794","predicted gene 2427",0.837883447461715,3.12371411872854,2.26040947898693,0.037189352217361,0.999764220248336,-3.59373135983665
"73","17214924","Sp140","434484","Sp140 nuclear body protein",-0.424729006464443,3.19007550977142,-1.00459158930357,0.32916227380601,0.999764220248336,-4.86051770807968
"74","17214948","Sp100","20684","nuclear antigen Sp100",-0.661183449313926,6.1373532045795,-1.84543944502748,0.0824432520440833,0.999764220248336,-4.07929785416857
"75","17215097","B3gnt7","227327","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",-0.121949203894259,6.24954590499742,-0.324496059136506,0.749516421883696,0.999764220248336,-5.1910264623911
"76","17215137","Dis3l2","208718","DIS3 like 3'-5' exoribonuclease 2",0.0852020792021744,4.96412481858252,0.48772968140399,0.631964123484809,0.999764220248336,-5.14116164465845
"77","17215309","Inpp5d","16331","inositol polyphosphate-5-phosphatase D",-0.0854328616146187,7.43690028176989,-0.326346379122979,0.748140668908647,0.999764220248336,-5.19057130775838
"78","17215372","Scarna6","100217415","small Cajal body-specific RNA 6",-0.17634094183169,3.05482667136984,-0.686822991926903,0.501445274901995,0.999764220248336,-5.05439864192211
"79","17215395","Dgkd","227333","diacylglycerol kinase, delta",0.0872293969073237,5.08573407725182,0.350261560783074,0.730439385712253,0.999764220248336,-5.18445957092356
"80","17215565","Sh3bp4","98402","SH3-domain binding protein 4",0.228456594724831,3.13544673592724,0.802091620595066,0.433556418717532,0.999764220248336,-4.99166436915945
"81","17215576","Agap1","347722","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",0.384384053835301,7.94872634711935,1.66656296670768,0.113895347401872,0.999764220248336,-4.27204755777504
"82","17215629","Mlph","171531","melanophilin",-0.101282508897621,4.15685009191953,-0.437810409659759,0.667028764700705,0.999764220248336,-5.15848257320553
"83","17215705","Ube2f","67921","ubiquitin-conjugating enzyme E2F (putative)",-0.0348743522796351,4.5585606468452,-0.151869197623211,0.881075675000105,0.999764220248336,-5.2222040874649
"84","17215720","Scly","50880","selenocysteine lyase",-0.125738954236224,5.54569935844392,-0.553630995635283,0.587031170975899,0.999764220248336,-5.11554336093917
"85","17215799","Twist2","13345","twist basic helix-loop-helix transcription factor 2",0.303441148464946,1.47801168500086,1.16648704674967,0.259501883106365,0.999764220248336,-4.73771919454306
"86","17215813","Olfr1411","258483","olfactory receptor 1411",-0.434940769407469,4.7369910400536,-1.74796820867467,0.0984827236137712,0.999764220248336,-4.18578529341844
"87","17215832","Mir149","387167","microRNA 149",-0.434196612781081,2.90734149491492,-1.29191054821328,0.21365491142804,0.999764220248336,-4.63247427466814
"88","17215839","Rnpepl1","108657","arginyl aminopeptidase (aminopeptidase B)-like 1",-0.0302857165491996,6.46044237587368,-0.148862219460083,0.883411823131306,0.999764220248336,-5.22254800758415
"89","17215873","Gpr35","64095","G protein-coupled receptor 35",-0.0873702716220679,4.37092377953688,-0.217375603458517,0.830500035858801,0.999764220248336,-5.2130136222931
"90","17215932","Sned1","208777","sushi, nidogen and EGF-like domains 1",-0.181278835882763,2.08771733286582,-0.658737614853533,0.518876789427875,0.999764220248336,-5.06831867984647
"91","17216031","Farp2","227377","FERM, RhoGEF and pleckstrin domain protein 2",0.0471645186751339,2.06639548192772,0.184834866334602,0.855543013116825,0.999764220248336,-5.2179845684275
"92","17216063","Bok","51800","BCL2-related ovarian killer",0.370686773804012,4.25299516298398,1.51622453602995,0.147814124854088,0.999764220248336,-4.42432752854684
"93","17216087","Ing5","66262","inhibitor of growth family, member 5",0.00333635339327998,4.81936441152005,0.00932596143658097,0.992667503161675,0.999764220248336,-5.23095004661464
"94","17216096","D2hgdh","98314","D-2-hydroxyglutarate dehydrogenase",0.115916158369372,2.80553127038873,0.39960327971513,0.694418486383673,0.999764220248336,-5.17051233585318
"95","17216120","Gal3st2b","100041596","galactose-3-O-sulfotransferase 2B",-0.0181291429104622,2.08531392685361,-0.0645547451246512,0.949280628823638,0.999764220248336,-5.22939582184047
"96","17216246","Cntnap5b","241175","contactin associated protein-like 5B",0.157381033861596,1.1307995954147,0.397711401955701,0.695786496286017,0.999764220248336,-5.171080191582
"97","17216303","Relch","227446","RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing",-0.0968511301090711,5.36199012984584,-0.374831233684654,0.712415351183873,0.999764220248336,-5.17773917433797
"98","17216339","Tnfrsf11a","21934","tumor necrosis factor receptor superfamily, member 11a, NFKB activator",-0.0859323476441043,4.97959619811169,-0.234999839578063,0.817012731189839,0.999764220248336,-5.20998793268824
"99","17216458","Serpinb2","18788","serine (or cysteine) peptidase inhibitor, clade B, member 2",-0.0682345397482811,1.36404017246113,-0.248186158548528,0.806959874789001,0.999764220248336,-5.20757125186066
"100","17216469","Serpinb10","241197","serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 10",-0.693139140894214,1.85138701775951,-1.30149590341461,0.210429937405411,0.999764220248336,-4.62408763502439
"101","17216574","Clasp1","76707","CLIP associating protein 1",-0.00638542810598786,5.43108765971402,-0.0289586178005161,0.977234431396733,0.999764220248336,-5.23066371149589
"102","17216638","Tmem185b","226351","transmembrane protein 185B",-0.203355476103996,4.76916822102584,-0.665102973312906,0.514896341918376,0.999764220248336,-5.0652113701081
"103","17216671","C1ql2","226359","complement component 1, q subcomponent-like 2",0.340171420551092,1.89617422999716,1.17774271077406,0.255104625507432,0.999764220248336,-4.72862365817535
"104","17216745","Gpr39","71111","G protein-coupled receptor 39",0.357834807816158,1.42574562704967,1.44028599780222,0.167927557292133,0.999764220248336,-4.49748846493197
"105","17216868","Mir128-1","387147","microRNA 128-1",-0.173003531502636,0.889754655491178,-0.616576930122486,0.545672982405175,0.999764220248336,-5.08819090749108
"106","17216976","Fcmr","69169","Fc fragment of IgM receptor",-0.867567156889832,3.48590888142178,-1.52383646493759,0.145913231733193,0.999764220248336,-4.41684991754559
"107","17216998","Eif2d","16865","eukaryotic translation initiation factor 2D",0.0401287559013195,3.58972467361963,0.16395704453456,0.871696117849401,0.999764220248336,-5.22075241501114
"108","17217022","Fam72a","108900","family with sequence similarity 72, member A",-0.118646166562571,2.06537376845191,-0.365127856562692,0.719513444803885,0.999764220248336,-5.18044662121161
"109","17217048","Rab7b","226421","RAB7B, member RAS oncogene family",0.0452401051964033,5.66431633230212,0.126387777005218,0.900905950598128,0.999764220248336,-5.22490132472713
"110","17217101","Slc41a1","98396","solute carrier family 41, member 1",-0.0930679579781897,6.02518589824984,-0.344722711423806,0.734525596910131,0.999764220248336,-5.18591284690903
"111","17217116","Rab29","226422","RAB29, member RAS oncogene family",-0.269721852734787,6.24669298137389,-0.823788414498205,0.421453330209204,0.999764220248336,-4.9788669470662
"112","17217174","Klhdc8a","213417","kelch domain containing 8A",0.167305051930213,1.79670584166023,0.619556687642021,0.54375479227116,0.999764220248336,-5.0868270470989
"113","17217182","Nuak2","74137","NUAK family, SNF1-like kinase, 2",0.0283850252906577,6.24654092963764,0.106950809824572,0.91607848633034,0.999764220248336,-5.22662737823801
"114","17217197","Dstyk","213452","dual serine/threonine and tyrosine protein kinase",0.470783523129567,3.79956801291763,2.10314799403755,0.050630843470148,0.999764220248336,-3.78312303540091
"115","17217232","Tmem81","74626","transmembrane protein 81",0.0216919960953812,1.6447748183977,0.0874626236719021,0.931324537077689,0.999764220248336,-5.22806973524626
"116","17217247","Pik3c2b","240752","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta",-0.204604297075401,2.59811206564089,-0.844905073953243,0.409883421321064,0.999764220248336,-4.96611649098578
"117","17217283","Ppp1r15b","108954","protein phosphatase 1, regulatory subunit 15B",-0.0744173867677098,7.85512666834174,-0.272974430672158,0.788157165297293,0.999764220248336,-5.20267475908943
"118","17217399","Chil1","12654","chitinase-like 1",-0.831383044555519,3.12303872628106,-1.28391906536416,0.216373231390256,0.999764220248336,-4.63942995773741
"119","17217566","Ptpn7","320139","protein tyrosine phosphatase, non-receptor type 7",-0.223157476396014,5.0585202893533,-0.969798050258747,0.345727228647406,0.999764220248336,-4.88487975514703
"120","17217580","Arl8a","68724","ADP-ribosylation factor-like 8A",-0.0103042886666458,7.96153919562143,-0.0569874752289428,0.955218818837601,0.999764220248336,-5.22974611533931
"121","17217610","Csrp1","13007","cysteine and glycine-rich protein 1",-0.340425247200988,6.52966336529461,-1.30275513420569,0.210009138372824,0.999764220248336,-4.62298235381397
"122","17217619","Phlda3","27280","pleckstrin homology like domain, family A, member 3",0.0185180274516998,5.88121779580365,0.0736804204732046,0.942123642188624,0.999764220248336,-5.22891541009349
"123","17217639","Lad1","16763","ladinin",0.954596769201972,4.68539007341799,1.80012930864003,0.0895890072477933,0.999764220248336,-4.12921573986655
"124","17217651","Tnnt2","21956","troponin T2, cardiac",0.535853329264138,2.60218080055929,2.08181579484261,0.0527629778047746,0.999764220248336,-3.80835506854578
"125","17217728","Kif21b","16565","kinesin family member 21B",-0.210170076567124,4.23352967140824,-0.439803482124148,0.665612749341176,0.999764220248336,-5.15782574350373
"126","17217789","Kif14","381293","kinesin family member 14",-0.133472350328002,2.59601554110749,-0.483002111882551,0.635248197603073,0.999764220248336,-5.14287944343639
"127","17217821","Zfp281","226442","zinc finger protein 281",-0.169276624222411,4.75229833556107,-0.810606084359826,0.428780877956468,0.999764220248336,-4.98667909051591
"128","17217901","Zbtb41","226470","zinc finger and BTB domain containing 41",-0.281378791431355,4.75252589206063,-0.926128660245905,0.367325098522592,0.999764220248336,-4.91440181796983
"129","17218060","Ptgs2","19225","prostaglandin-endoperoxide synthase 2",-0.746258369738939,6.55788296064767,-1.23018459461618,0.235359948965132,0.999764220248336,-4.68532754436886
"130","17218149","Ivns1abp","117198","influenza virus NS1A binding protein",0.086843605120805,7.91750559742105,0.323579542992368,0.750198193748051,0.999764220248336,-5.19125097010909
"131","17218168","Trmt1l","98685","tRNA methyltransferase 1 like",-0.228737849794356,5.70730614424194,-0.785180217089996,0.443140503784901,0.999764220248336,-5.001424433621
"132","17218186","Fam129a","63913","family with sequence similarity 129, member A",0.0251192520090981,7.3053803313414,0.0793936892854056,0.937645452977608,0.999764220248336,-5.2285823814518
"133","17218290","Shcbp1l","71836","Shc SH2-domain binding protein 1-like",0.0260024173590807,2.27088223479282,0.126155161040802,0.901087310157794,0.999764220248336,-5.22492367798687
"134","17218328","Rnasel","24014","ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)",-0.380354073244265,5.3901895431662,-1.58482371752769,0.131408630541427,0.999764220248336,-4.35602414902329
"135","17218430","Abl2","11352","v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)",-0.103811844449241,5.37826999788186,-0.424207426720637,0.67672757818674,0.999764220248336,-5.16288806805984
"136","17218465","Cryzl2","226527","crystallin zeta like 2",0.0577009877049024,4.46414757516273,0.221687618063147,0.827194967721224,0.999764220248336,-5.2122949657539
"137","17218543","Cop1","26374","COP1, E3 ubiquitin ligase",-0.297426559600159,6.96400616959619,-1.2674477452826,0.222061481064302,0.999764220248336,-4.65366121374734
"138","17218680","Snord47","100217446","small nucleolar RNA, C/D box 47",0.221064774346831,6.26910923230757,0.598502204470849,0.55738633637259,0.999764220248336,-5.09633065998444
"139","17218736","Vamp4","53330","vesicle-associated membrane protein 4",-0.161713692641983,3.99354945595049,-0.664609887888404,0.515204063907675,0.999764220248336,-5.06545307296111
"140","17218752","Myoc","17926","myocilin",0.941108401650019,1.37363641407404,3.09049398654586,0.00663094219661259,0.866640003850863,-2.5340100824958
"141","17218765","Kifap3","16579","kinesin-associated protein 3",0.0593497558752425,4.13408733274833,0.205784219657613,0.839400637540736,0.999764220248336,-5.21487598644657
"142","17218835","Sell","20343","selectin, lymphocyte",-0.94897206470969,5.04072501372946,-1.18346229549225,0.252891894136526,0.999764220248336,-4.72397481392818
"143","17218845","Selp","20344","selectin, platelet",-0.102629138814372,2.66699646232382,-0.208875006004323,0.837025090606557,0.999764220248336,-5.21438930559294
"144","17218861","F5","14067","coagulation factor V",0.270220937465484,1.61283856704303,0.939688641437504,0.360522402511222,0.999764220248336,-4.90536167747667
"145","17218899","Ccdc181","74895","coiled-coil domain containing 181",-0.06913019734804,2.9970261706593,-0.229066812360363,0.821546738633495,0.999764220248336,-5.21103262093142
"146","17218907","Nme7","171567","NME/NM23 family member 7",-0.332129323758777,2.50179573742232,-0.791291063149302,0.439662196029863,0.999764220248336,-4.99791948449058
"147","17218927","Dpt","56429","dermatopontin",-0.254121164896426,2.64054144248533,-0.56606380140827,0.578737843985309,0.999764220248336,-5.1103625979429
"148","17219005","Creg1","433375","cellular repressor of E1A-stimulated genes 1",-0.15033838397258,9.17699698466937,-0.447601631162813,0.660084934027204,0.999764220248336,-5.15522798116727
"149","17219067","Tada1","27878","transcriptional adaptor 1",-0.0791270781302575,5.24479632896316,-0.350639029038133,0.73016121532617,0.999764220248336,-5.18435970355019
"150","17219079","Fam78b","226610","family with sequence similarity 78, member B",0.348859633393492,4.77346596371772,1.21489974512923,0.240989430604756,0.999764220248336,-4.6981015118074
"151","17219171","Sh2d1b1","26904","SH2 domain containing 1B1",-0.141548786773761,7.85701022886814,-0.448468408962056,0.659471747385054,0.999764220248336,-5.15493649953742
"152","17219199","Fcgr4","246256","Fc receptor, IgG, low affinity IV",-0.439210059079823,6.63029312866068,-0.776833068831415,0.447919334084329,0.999764220248336,-5.00617206061873
"153","17219264","B4galt3","57370","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3",-0.236376547973434,4.32265695401452,-0.993203816417762,0.334521200608348,0.999764220248336,-4.86857252590746
"154","17219339","Usf1","22278","upstream transcription factor 1",0.00760348416179468,4.89990533165231,0.0374535525559538,0.970559141882073,0.999764220248336,-5.23044880086304
"155","17219374","Alyref2","56009","Aly/REF export factor 2",0.367228220472828,3.26905291435149,0.868653962289798,0.397119685486408,0.999764220248336,-4.95143168232929
"156","17219397","Cd48","12506","CD48 antigen",-0.302844411841073,7.02550266998404,-0.77475694913084,0.44911287538171,0.999764220248336,-5.00734571699536
"157","17219407","Slamf1","27218","signaling lymphocytic activation molecule family member 1",-0.993541230892365,1.69913726274605,-3.41560021383433,0.00328983356327126,0.788300402887905,-2.11111888896091
"158","17219435","Slamf6","30925","SLAM family member 6",-0.33146809317527,5.97225206318292,-0.785905676853731,0.442726675412862,0.999764220248336,-5.00100963033713
"159","17219499","Dcaf8","98193","DDB1 and CUL4 associated factor 8",-0.10673667896098,5.96434136398093,-0.523132819683445,0.60762556992873,0.999764220248336,-5.12778591268046
"160","17219519","Igsf8","140559","immunoglobulin superfamily, member 8",-0.0374315407646675,4.17154339963646,-0.157371309617767,0.876803970300051,0.999764220248336,-5.22155704647024
"161","17219546","Slamf9","98365","SLAM family member 9",-0.23833661481047,8.06467727489115,-0.68888022326199,0.500181832877013,0.999764220248336,-5.05335772548353
"162","17219554","Igsf9","93842","immunoglobulin superfamily, member 9",0.189985092055625,4.30968748006663,0.670120581720445,0.51177090829655,0.999764220248336,-5.06274229140889
"163","17219662","Ifi209","236312","interferon activated gene 209",-1.18000701260265,3.86407285122066,-1.32259779166413,0.20346562423084,0.999764220248336,-4.60545816427381
"164","17219670","Ifi208","100033459","interferon activated gene 208",-0.61867619980797,0.980170928771099,-2.1491188093263,0.0463010437783087,0.999764220248336,-3.72835814631172
"165","17219677","Olfr433","258712","olfactory receptor 433",-0.108303372707949,1.75325499965641,-0.206763846919151,0.83864753212381,0.999764220248336,-5.21472251285219
"166","17219680","Olfr432","258711","olfactory receptor 432",0.371104172759967,1.84048849849811,1.1750921795664,0.256134996521861,0.999764220248336,-4.73077184987638
